,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1371786,8.772516,8.073418,5.468885,9.587584,7.024518,10.886095,7.50926,8.981882,7.799565,9.810774,8.621684,9.570223,10.341987,8.446669,10.917239,3.871944,12.204272,8.813142,10.376876,10.147624,7.887554,7.298786,9.454127,5.66048,8.445368,6.218616,6.623543,8.861405,7.176662,10.656773,7.058111,9.001987,7.465787,9.893282,8.121674,10.211596,8.469754,8.994701,8.8436,6.867172,7.7551,16
GSM1371787,9.186857,8.477892,5.351291,9.722317,7.977785,10.483892,7.96209,9.417163,8.147747,9.501618,8.90326,10.342663,10.507656,7.896195,10.374218,4.256409,12.475666,9.256778,9.827607,9.774434,8.237576,7.101497,9.486241,5.675365,8.314171,6.756998,7.286917,8.813396,7.881463,10.796235,7.547872,9.275205,7.660007,9.651718,8.283959,9.568544,8.776324,8.836434,9.033858,5.654154,7.889542,8
GSM1371788,8.699189,8.221247,5.213138,9.568761,7.062069,11.13419,7.771812,8.907119,7.112781,10.305092,8.530902,9.534578,10.469647,8.27726,10.649578,4.203695,12.382494,8.864463,10.491492,10.692326,7.978027,7.393376,9.050444,5.38712,8.505917,6.624327,6.78679,8.712628,7.441357,10.586121,7.089215,9.125207,7.468961,10.043611,8.36689,10.764156,8.816964,9.065342,8.8342,7.209852,8.457504,20
GSM1371789,8.61477,7.710631,5.443903,9.249121,7.367142,10.756536,7.110072,9.501553,7.644441,10.543922,8.47598,9.29058,9.890934,8.350911,10.74444,3.854143,11.77474,8.601297,10.555735,10.209881,8.258169,7.698776,9.386195,5.479436,8.885697,7.032262,6.718944,8.650671,7.79041,10.616386,7.130792,9.200012,7.478865,9.506856,7.895739,11.362516,8.452309,9.149562,8.37238,6.300873,8.426425,4
GSM1371790,8.839113,8.458224,5.509107,9.690059,8.280095,10.759645,7.986569,9.321475,8.104697,9.525118,8.878279,9.933749,10.651564,8.00672,10.635238,3.62215,12.642494,9.035146,10.360054,10.108211,8.397122,6.987772,9.528036,5.793884,8.568009,6.761382,7.080311,8.71879,7.764776,10.461022,7.351567,9.142188,7.741116,9.644199,8.598208,9.313991,9.002857,8.913664,9.115307,6.375042,8.217738,12
GSM1371791,8.716847,8.033908,5.45235,9.881979,7.592459,11.246042,8.089117,9.054016,7.466251,10.251038,8.671809,10.073912,10.396936,8.019909,10.696846,3.994004,11.378065,8.9721,10.289035,10.906136,7.988363,6.943437,9.240008,5.721338,8.45877,6.277307,7.088793,8.899083,8.015645,10.521029,7.2161,9.025495,7.532315,10.307871,7.905028,10.183244,8.536156,8.759919,8.203057,6.750543,8.702673,16
GSM1371792,10.045368,7.833163,5.172597,10.171776,7.160615,10.048747,7.623415,9.230212,8.001572,10.326569,9.206875,10.40139,10.321782,8.182793,10.401911,3.983068,11.913329,9.199151,10.446638,9.738073,8.264654,7.564667,10.171092,5.683367,8.691932,6.695778,6.395616,8.59528,8.039043,11.047605,7.396921,8.987656,7.580486,9.637938,7.170474,10.929612,8.715207,8.740328,8.986487,6.693495,8.242404,20
GSM1371793,8.575035,8.359411,5.575651,9.527736,7.410237,10.923095,7.486231,9.046482,7.829195,10.026744,8.505911,9.489543,10.275759,8.368628,10.935828,4.197102,12.706555,8.56627,10.45755,10.499153,8.210871,7.255954,8.955658,5.295611,8.418576,6.632411,6.874188,8.879006,7.405967,10.491986,7.005946,9.006401,7.472895,10.011584,8.73596,10.308574,8.666535,9.16121,8.928048,7.180613,8.262278,16
GSM1371794,8.262255,7.883936,5.204297,9.659038,7.666139,11.347602,7.77868,9.15954,7.639615,9.893245,8.537167,9.710832,10.375265,8.382272,11.013576,3.568505,11.330058,8.885406,10.695383,10.530845,7.818681,6.649011,9.137576,5.525202,8.472448,6.261578,7.243067,9.044718,7.592776,10.531097,7.120598,8.909773,7.291901,10.326186,8.205861,10.675312,8.421496,8.896,8.453252,7.189899,8.694304,12
GSM1371795,8.449252,7.141097,5.295979,9.351978,7.393923,10.937552,7.62586,9.064406,8.826512,10.342943,8.576555,9.011998,10.26261,8.853242,10.598842,4.342963,12.298243,7.831212,10.988185,10.612413,8.497962,7.316961,10.105958,5.371707,8.574963,6.399918,6.816598,8.897431,7.449389,10.436468,7.400486,8.996695,7.42539,10.109048,8.463441,11.163892,8.552035,9.368138,10.071444,7.433295,8.184227,8
GSM1371796,8.26311,8.521229,5.576714,9.603059,7.682524,10.842736,8.186433,9.488745,7.132663,9.946891,8.739385,10.032836,10.323396,7.740835,10.493666,4.125753,12.008533,8.555536,9.955292,10.483987,8.237687,6.74488,9.272398,5.998072,8.226615,6.992114,7.410348,8.993768,7.812439,10.764656,7.131098,9.068403,7.720288,9.611968,8.575945,11.162047,8.552164,9.529217,8.229503,7.371835,8.123961,16
GSM1371797,8.903281,7.807266,5.483022,9.407063,6.811247,10.702904,7.47044,8.871655,7.823802,9.91317,8.792718,9.955246,10.249125,8.388236,10.559874,3.791213,11.638203,8.973285,10.468308,10.148797,7.975629,7.614792,9.280854,5.484176,8.765519,6.645871,6.759771,8.558477,7.462104,10.796762,7.281212,9.179638,7.578989,9.823228,7.139546,10.361023,8.59379,8.894648,8.663569,6.57618,7.986687,4
GSM1371798,8.380886,8.125233,5.163387,9.418344,6.595148,10.761408,7.645387,9.120509,7.241478,9.984213,8.419252,9.70202,10.396105,8.292737,10.358481,4.648389,12.290919,8.677284,10.5593,10.207262,8.237586,7.318008,9.389701,5.783579,8.335138,6.229353,6.683645,8.593151,7.203582,10.648728,6.8376,9.15618,7.447182,9.863431,8.098598,10.222689,8.694739,9.00073,8.669275,6.712067,7.9603,20
GSM1371799,8.393879,6.979527,5.573974,9.521204,7.05619,11.21724,7.735771,9.089072,7.262681,10.83478,8.639348,9.751256,10.454966,8.444678,10.542391,4.55134,11.183038,8.272654,10.543649,10.96404,8.167042,7.322175,9.342194,5.87478,8.438945,6.841161,7.005053,8.821006,7.539591,10.62393,7.025719,8.936266,7.185537,10.352063,7.000888,11.217956,8.713146,9.149448,9.725654,6.691545,8.478269,0
GSM1371800,8.578383,7.564123,5.391017,9.473801,7.107184,11.03067,7.757668,9.083155,8.31097,10.862772,8.504484,9.599548,10.1247,8.72568,10.669202,3.712486,11.747573,8.32869,10.690107,10.850542,8.106684,7.638851,10.135026,5.624067,8.76727,6.518174,6.642283,8.998198,7.658217,10.818306,7.240227,9.074892,7.673334,10.269408,7.354014,11.610388,8.515238,9.094618,10.078824,6.94564,8.405415,4
GSM1371801,8.428915,7.794551,5.652943,9.237734,7.230374,11.387288,7.954509,9.886873,7.50909,10.8297,8.601057,9.095322,10.249804,8.239397,10.737656,3.420903,11.781488,8.16442,10.870438,11.35522,7.861704,6.674215,8.451885,5.429878,8.677549,6.233732,6.68199,9.158658,7.213045,10.176285,7.028873,8.86078,7.079426,10.650697,7.991032,10.966113,8.701986,8.866755,8.898389,7.117654,9.252645,20
GSM1371802,8.895617,7.487458,5.389501,9.356712,6.781069,10.763558,7.370682,8.783696,8.269375,10.063299,8.409057,9.85276,10.14155,8.505284,10.457986,3.864212,11.609466,8.78251,10.659719,10.09718,7.820924,7.40755,9.305861,5.567979,8.557888,6.405478,6.688777,8.666524,7.443753,10.90121,7.29841,9.315642,7.591987,9.901782,7.447211,10.965837,8.644375,8.612044,8.704013,7.171692,8.092602,4
GSM1371803,9.456725,7.850282,5.50826,9.600131,7.228059,10.86622,7.363051,8.827122,8.320321,9.727241,8.665968,10.062514,10.078667,8.26525,10.182362,3.804951,11.916118,8.928355,10.693867,10.01379,7.71043,6.887725,9.369385,5.671078,8.165077,6.389426,7.069279,8.731687,7.495997,10.952203,7.681471,8.865162,7.433373,9.8202,7.497743,10.399969,8.592064,8.60095,8.97101,6.988975,8.010917,8
GSM1371804,8.044102,8.301717,5.545712,9.317778,7.340728,10.995292,7.258813,9.074895,8.696474,10.024467,8.446536,9.146805,10.15233,8.513801,10.826264,4.079497,12.660543,8.370105,10.698216,10.180825,8.308321,7.196509,9.169883,5.96476,8.52511,6.290406,6.615046,8.684964,7.062835,10.627524,7.301964,9.11721,7.362883,9.928364,8.932017,10.31548,8.580668,9.248116,8.599606,7.537133,8.225981,12
GSM1371805,9.121508,7.835176,5.496145,9.681341,7.680361,11.211231,7.890056,9.209575,8.158259,10.421022,8.612393,10.140365,10.306734,7.934784,10.626096,3.372153,12.147445,9.097132,10.202332,10.690794,7.875538,7.172772,9.274798,5.477708,8.599931,6.638603,7.272911,9.121917,7.780509,10.707449,7.919127,8.987313,7.634478,10.353272,7.744032,10.225494,8.546419,8.762628,9.275014,6.3901,8.653478,4
GSM1371806,8.702375,8.160954,5.608373,9.573814,7.455448,10.904918,8.13812,9.398734,8.233841,10.073472,8.816382,9.049458,10.449633,8.314278,10.823909,3.46613,11.887403,8.431617,10.31302,10.09453,8.294513,6.969897,10.992169,5.809037,8.183011,6.159272,6.681587,9.078001,7.663549,10.111218,7.184403,9.194002,7.729104,9.57072,7.791541,11.339851,8.734076,8.735356,10.499192,7.413714,8.619302,12
GSM1371807,8.463545,8.291814,5.576481,9.674084,8.029867,10.944774,7.790594,9.379835,8.283987,9.827842,8.634274,9.58857,10.404437,8.314879,10.74048,4.041451,12.598912,8.995691,10.584064,10.325924,8.254361,6.748065,9.118898,5.840471,8.577949,6.327115,6.860667,8.814348,7.536722,10.069558,7.241609,9.130339,7.6285,10.003562,8.307038,9.783612,8.957822,8.710366,9.227377,6.300568,8.268477,12
GSM1371808,8.341723,7.473083,5.5512,9.653452,7.522631,10.864546,7.599145,8.94646,8.322535,10.518113,8.56681,9.170514,10.194993,8.924199,10.596141,4.098766,12.107654,8.181706,11.095725,10.682283,8.468376,7.469625,10.574354,5.783496,8.788677,6.665591,6.519308,9.003834,7.613504,10.541731,7.571859,8.976363,7.714184,10.866462,8.212041,11.257816,8.421327,9.028811,9.918196,7.542896,8.386343,8
GSM1371809,8.606347,8.261574,5.617212,9.251259,7.066353,10.746093,7.251857,9.066637,8.616827,9.777341,8.620568,9.649759,10.162909,8.466891,10.493882,3.808472,12.22959,8.47747,10.798556,10.063106,8.056038,7.394827,9.793053,5.517966,8.75229,6.325363,6.917478,8.786772,7.484288,10.767519,7.804522,8.996767,7.488035,9.958951,8.448597,10.587109,8.327793,8.937508,8.828412,7.331909,7.983824,8
GSM1371810,9.015701,7.927033,5.363445,9.584648,6.843447,10.887495,7.517978,9.022176,7.193193,10.303036,8.598231,9.876433,10.233734,8.262562,10.629342,3.535676,11.345928,9.09991,10.625876,10.043006,7.786075,7.276757,9.313034,5.69691,8.415456,6.549787,6.705113,8.656116,7.454323,10.829962,7.024741,9.297814,7.606983,9.872652,7.587431,10.873834,8.491712,8.851806,8.797202,6.987681,8.045393,0
GSM1371811,8.445037,8.078699,5.520178,9.292771,7.32109,11.42197,7.67497,9.720019,7.630967,10.745779,8.466578,9.049673,10.36186,8.266587,11.129223,4.043921,11.655224,8.332743,10.794707,11.290473,7.939643,7.292175,8.988968,5.599163,8.826438,6.136062,6.39508,9.03004,7.285133,10.091474,6.957214,8.867627,7.644708,10.703593,7.709995,11.17943,8.595379,8.857083,9.102372,7.479797,9.319295,16
GSM1371812,8.19651,8.104226,5.699369,9.399686,7.308487,11.086084,7.32674,9.302084,8.232838,10.126867,8.296955,9.009418,10.200316,8.750097,10.769149,4.090624,12.121415,8.315419,10.926672,10.536952,8.183091,7.415191,9.197917,5.589867,8.792983,6.792825,6.544045,8.500073,7.47059,10.482427,7.625963,9.037519,7.182801,10.05357,8.492737,11.004409,8.465849,9.013123,8.175791,5.813836,8.760089,8
GSM1371813,8.61367,8.249492,4.885284,9.856512,7.452764,11.061313,7.951588,9.04014,7.611109,9.984949,8.840001,10.195588,10.468316,7.996313,10.565749,3.943676,11.536477,8.958918,10.162277,10.65568,8.180066,7.131868,9.783848,5.519781,8.477833,6.351994,7.217501,9.006817,7.97177,10.699244,7.077262,8.967301,7.498065,10.204937,8.136006,10.470159,8.458787,8.877205,7.910288,6.456038,8.334271,16
GSM1371814,8.71255,8.475048,5.712092,9.886721,7.981875,10.944593,8.01914,9.403498,7.645861,10.071302,8.593188,9.744922,10.589367,7.873592,10.602861,3.58029,12.617408,9.157945,10.359607,10.610747,8.310573,7.083744,9.104202,5.717569,8.659636,6.813553,7.065458,8.905176,7.855027,10.433814,7.153219,9.115948,7.462564,9.945387,8.722169,10.064019,8.92925,9.08811,9.050203,6.513841,8.390303,20
GSM1371815,8.799696,8.04379,5.395673,9.741415,7.45372,11.129776,8.821178,9.598105,7.958641,10.376726,8.730733,9.219932,10.518582,8.211857,10.885306,3.551174,12.26369,8.588203,10.301631,10.509906,8.069736,6.966074,10.606166,6.187019,8.335678,6.608802,6.653156,9.024817,7.59312,10.150826,6.979618,9.136047,7.52154,9.626708,7.927392,11.128587,8.899346,8.925409,10.342692,7.151944,8.498968,16
GSM1371816,8.53266,8.123974,5.486184,9.25619,7.38129,11.225372,7.749121,9.680817,8.119449,10.734022,8.603099,8.536848,10.187958,8.418465,10.944536,4.375946,11.916001,7.994351,10.978029,11.161779,8.238874,7.567623,8.427424,5.898447,9.049888,6.642724,6.064954,8.885063,7.089682,9.966466,7.202559,9.085834,7.382553,10.845897,7.887921,10.745612,8.707416,9.001107,9.054457,7.81163,9.28702,12
GSM1371817,8.430957,7.978492,5.536214,9.873156,7.509345,11.167427,7.605838,9.12916,7.424237,9.790572,8.843863,9.823898,10.454444,8.189632,10.863837,3.659475,11.605249,8.909634,10.563509,10.502537,8.024033,6.909953,9.532012,5.694753,8.349031,6.532414,7.308093,8.966578,7.728681,10.535786,6.994117,8.940273,7.47499,10.231996,8.197925,10.197397,8.525086,8.806726,8.24723,6.738826,8.420025,12
GSM1371818,8.86868,8.060823,5.404447,9.70109,7.258347,11.118913,7.927544,9.020269,7.085047,9.96855,8.624135,10.411803,10.316113,7.864248,10.667887,3.638434,11.195523,9.279178,9.937219,10.590808,7.932093,6.785946,8.976015,5.871437,8.185253,6.570178,7.54987,9.031247,7.987833,10.790202,7.271138,8.960148,7.477029,10.104757,7.878869,10.521477,8.462151,8.7121,8.033097,6.751826,8.36736,4
GSM1371819,8.896308,8.101603,5.71228,9.796174,7.371087,11.027297,8.625818,9.53542,7.885592,10.221093,8.745601,9.271908,10.612014,8.11659,10.535832,3.389092,11.435295,8.589726,10.411309,10.132997,7.706985,6.748435,10.60534,5.999676,8.057078,6.641475,6.766644,8.837316,7.576755,10.24838,6.991066,9.226191,7.144982,9.497208,7.35164,11.30247,8.790074,8.829831,10.487635,7.107341,8.585391,20
GSM1371820,8.597506,7.98582,5.394175,9.697091,7.751442,11.198855,7.590221,9.090798,7.744371,9.953921,8.461651,9.711817,10.459487,8.312567,10.98106,3.6918,11.900942,8.968859,10.681562,10.660873,8.103403,6.693137,9.120963,5.511155,8.302441,6.59058,7.062885,8.991303,7.848685,10.388988,7.234028,9.076692,7.415119,10.331405,8.382452,10.269922,8.561657,8.94609,8.476187,7.258971,8.473222,12
GSM1371821,9.516297,8.128507,5.361952,9.929036,7.546467,10.697933,7.627441,9.014413,8.955584,10.022612,8.768322,10.256039,10.136554,8.49935,10.477767,3.330281,12.236907,8.760538,10.688223,10.085069,7.885002,7.256621,9.451102,5.89301,8.563792,6.701089,6.701357,8.89192,7.806619,10.968305,8.084761,9.036646,7.416705,10.267772,8.225623,10.439584,8.650487,8.572899,8.886535,6.925344,8.065479,8
GSM1371822,7.809234,8.038725,5.783572,9.553382,7.63251,11.059172,7.917021,9.173202,7.463505,9.901095,8.549759,9.297201,10.574797,8.009963,10.733337,4.952732,12.216493,8.077834,10.381807,10.639756,8.066067,6.797575,8.258606,5.580588,8.119914,6.568565,6.94195,8.786465,7.40819,10.397209,7.020741,9.027815,7.602019,9.599502,8.611955,11.208266,8.889797,9.513802,8.31019,7.412581,8.203482,12
GSM1371823,9.863773,8.084182,5.337926,9.708973,7.18633,10.69262,7.584723,9.188395,7.575899,9.769157,8.795114,10.217845,9.939562,8.199979,10.392019,3.756121,11.821559,9.284693,10.142124,10.076591,7.813268,7.530063,9.192093,5.731922,8.354996,6.77019,7.136021,8.584642,7.631865,10.968996,7.505349,9.005346,7.464378,9.668959,7.186009,10.348478,8.80787,8.608202,8.685853,6.871028,7.844791,4
GSM1371824,8.711793,7.910493,5.506852,9.58949,7.011956,10.663942,7.806927,9.22275,7.238497,10.227034,8.604869,9.850419,10.456164,8.390233,10.582952,3.597408,12.014553,8.992836,10.415412,10.133241,8.1336,7.723677,8.882094,5.711391,8.682707,6.606453,6.023495,8.530736,7.114413,10.542226,7.366058,9.278037,7.557361,10.116727,7.922036,10.304027,8.839585,9.084277,8.69748,7.09418,8.284574,0
GSM1371825,8.663134,8.126902,5.553229,8.974943,7.599751,10.960699,7.569309,9.602953,8.627651,10.589457,8.377847,8.849685,9.821963,8.579756,10.680178,4.347188,12.253288,7.695358,11.282089,11.082718,8.256035,7.213955,8.666218,6.005601,8.781242,6.621608,6.666904,8.974904,7.287952,10.329917,7.72402,9.017083,7.273912,10.541444,8.615151,10.806552,8.389346,9.054551,9.138841,7.444349,9.176786,8
GSM1371826,8.917448,7.765107,5.459411,9.400638,7.15471,10.84326,7.591963,9.113361,7.617804,10.093634,8.649151,10.082907,10.098807,8.339328,10.55702,3.521131,11.825685,9.086092,10.217911,10.322721,7.981546,7.644307,9.279579,5.667276,8.532715,6.533573,6.703535,8.696411,7.579904,10.848997,7.435418,9.041436,7.323981,9.96505,7.715155,10.827499,8.373326,8.6677,8.660607,6.888633,7.668946,4
GSM1371827,8.373233,7.124786,5.381586,9.480499,7.121518,11.01174,7.608281,9.309221,8.011257,9.686571,8.356968,9.043586,9.771803,8.464152,10.661292,4.15728,11.774352,8.26243,10.844134,10.293978,7.828847,7.412968,9.758383,5.959715,8.800713,6.62541,6.800345,9.033105,7.259978,10.2726,8.030524,9.107094,7.180833,10.139385,8.711879,10.818657,8.252233,9.047029,8.622451,6.872507,8.240936,20
GSM1371828,8.824001,7.793654,5.560703,9.120165,6.930815,11.183812,7.917662,9.64756,7.714655,10.801371,8.481609,9.147553,9.834981,8.510474,10.675036,3.886618,11.476692,8.249782,10.963019,11.193707,8.009739,7.324851,8.514321,5.21766,8.860497,6.687335,6.345151,8.930658,7.140815,10.505934,7.30489,9.042394,7.37938,10.557707,7.458734,11.015015,8.459957,8.974129,9.151418,6.944012,9.280921,4
GSM1371829,8.768275,7.670415,5.805299,9.706865,7.353465,11.122966,7.971562,9.004299,7.636855,10.99547,8.580195,9.454802,10.629672,8.549215,10.515998,3.897101,11.601489,8.432099,10.516195,11.050345,8.166201,7.146758,9.629178,5.318488,8.609087,6.553731,6.614052,8.939477,7.724043,10.442028,7.161,9.019001,7.479871,10.312914,7.482774,11.52887,8.863952,9.179749,9.708449,7.07933,8.549224,20
GSM1371830,8.887995,8.133596,5.500838,9.77637,7.083996,11.18403,8.699794,9.376467,7.493586,10.445772,8.777088,9.400737,10.415848,7.843988,10.637898,3.372225,11.495349,8.571956,10.367695,10.403523,8.036667,7.14168,10.764184,5.896415,8.179541,6.777609,7.06431,9.000492,7.74674,10.447173,6.976396,9.089445,7.465443,9.662475,7.217463,11.295877,8.740788,8.555519,10.241264,6.806994,8.779606,20
GSM1371831,9.165191,7.9888,5.412688,9.675984,7.63999,10.614574,8.577887,9.654112,9.310373,9.694312,8.795393,9.759233,10.57312,8.126664,10.527068,3.636456,11.891839,8.378665,10.294065,9.568558,8.163284,7.039858,10.523478,5.885301,8.12556,7.009707,7.368448,8.778028,7.797834,10.573634,8.043117,9.105756,7.415226,9.705548,7.674892,11.004516,8.610457,8.673548,9.707379,7.152639,8.160198,8
GSM1371832,8.811428,8.325772,5.463538,9.248266,7.34152,10.899224,8.433738,9.315212,8.831077,10.002079,8.723837,9.408539,10.41876,8.078807,10.571337,4.135725,12.132618,8.318636,10.522932,10.163829,8.255111,6.933938,11.133588,5.781634,8.184275,6.730411,7.051873,9.240468,7.448047,10.298582,7.55676,9.137708,7.235611,9.394226,8.430198,11.183295,8.670557,8.810953,10.388788,7.396503,8.485508,8
GSM1371833,8.682222,8.31646,5.586725,9.429761,7.397742,10.901732,7.701899,9.666222,7.639124,9.950769,8.788149,9.519857,10.442889,8.242287,10.640645,4.486575,11.994961,8.930291,10.306975,10.483685,8.346282,7.028075,9.275781,5.975642,8.627109,6.791113,6.765036,8.64061,7.530533,10.505062,7.216238,9.09544,7.560661,9.899524,8.016811,10.64376,8.711002,9.021774,8.124748,5.692998,8.361974,20
GSM1371834,8.749938,7.777218,5.718494,9.150938,7.041647,11.675984,7.432515,9.343097,7.10906,10.4395,8.327938,10.068784,10.337417,7.886084,10.670506,4.508109,11.313803,8.486924,10.689682,10.741547,7.554729,6.734441,8.101509,5.642432,8.30624,6.555814,7.187284,8.803974,7.549304,10.66337,6.749994,8.929394,7.573353,10.437497,8.052433,10.843267,8.811654,9.169197,8.201984,6.6184,8.411618,20
GSM1371835,8.352298,8.133652,5.506946,9.214511,7.504378,11.373078,7.07145,9.468073,7.318327,9.61573,8.233299,9.244739,10.153882,8.083699,10.627348,5.247169,11.818716,8.37145,10.792335,10.561004,7.885553,6.609209,8.864674,5.322156,8.060937,6.56641,7.241694,8.639432,7.396754,10.549957,6.667821,8.942531,7.380669,9.813069,8.644798,10.20292,8.892852,9.223162,7.993188,5.532635,8.06644,20
